"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","entrance.type","pages","time","fraud"
"6391",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.971,1
"6394",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.565,1
"6395",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.452,1
"6396",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.987,1
"6397",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.147,1
"6398",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.416,1
"6399",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.664,1
"6403",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.453,1
"6404",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.111,1
"6405",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.488,1
"6406",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.096,1
"6407",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.511,1
"6408",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.418,1
"6410",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.42,1
"6411",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.326,1
"6412",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.804,1
"6413",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.874,1
"6414",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.847,1
"6415",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3.148,1
"6417",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.945,1
"6418",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.884,1
"6419",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.134,1
"6422",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.152,1
"6423",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.672,1
"6424",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.313,1
"6425",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.044,1
"6426",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.617,1
"6427",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.075,1
"6430",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.896,1
"6432",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.313,1
"6433",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.178,1
"6434",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.753,1
"6435",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.612,1
"6436",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.351,1
"6438",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.955,1
"6439",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.391,1
"6440",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.252,1
"6441",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,161.16,1
"6443",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.613,1
"6444",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.011,1
"6445",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.407,1
"6446",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.53,1
"6449",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.2,1
"6450",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.435,1
"6451",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.42,1
"6452",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.695,1
"6453",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.682,1
"6454",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.091,1
"6458",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.372,1
"6459",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.506,1
"6460",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.034,1
"6461",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.32,1
"6462",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.28,1
"6464",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.519,1
"6465",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.472,1
"6466",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.909,1
"6467",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.611,1
"6468",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.304,1
"6470",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.806,1
"6471",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.662,1
"6472",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.657,1
"6475",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.039,1
"6476",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.656,1
"6477",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.4,1
"6478",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.373,1
"6479",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.663,1
"6480",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.348,1
"6484",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,75.334,1
"6485",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.385,1
"6486",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,100.425,1
"6487",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.821,1
"6488",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.53,1
"6490",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.201,1
"6491",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.214,1
"6492",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.764,1
"6493",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,159.351,1
"6495",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,159.94,1
"6496",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.847,1
"6497",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.596,1
"6500",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.908,1
"6501",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.014,1
"6502",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.71,1
"6503",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.972,1
"6504",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.54,1
"6505",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.419,1
"6509",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.015,1
"6510",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.857,1
"6511",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.671,1
"6512",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.346,1
"6513",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.578,1
"6514",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.467,1
"6516",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.803,1
"6517",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.513,1
"6518",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.131,1
"6519",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.306,1
"6520",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.437,1
"6522",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.554,1
"6523",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.66,1
"6524",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.327,1
"6525",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.488,1
"6528",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.683,1
"6529",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.936,1
"6530",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.718,1
"6531",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.289,1
"6532",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.492,1
"6533",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.333,1
"6537",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.622,1
"6538",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.434,1
"6539",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.538,1
"6540",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,66.835,1
"6541",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.407,1
"6543",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.288,1
"6544",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.956,1
"6545",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.274,1
"6546",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.579,1
"6547",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.32,1
"6549",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.983,1
"6550",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.855,1
"6552",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.103,1
"6553",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.704,1
"6554",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.278,1
"6555",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.608,1
"6556",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.548,1
"6560",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.488,1
"6561",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.108,1
"6562",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.155,1
"6563",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.399,1
"6565",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.192,1
"6566",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.145,1
"6567",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.609,1
"6568",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17.38,1
"6570",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.685,1
"6571",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.124,1
"6573",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.663,1
"6574",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.629,1
"6577",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.38,1
"6578",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.617,1
"6579",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.487,1
"6580",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.336,1
"6582",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.066,1
"6584",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.615,1
"6585",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.943,1
"6586",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.151,1
"6588",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.177,1
"6589",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.913,1
"6590",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.803,1
"6591",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.491,1
"6594",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.801,1
"6596",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.587,1
"6598",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.379,1
"6599",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.73,1
"6600",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.858,1
"6603",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.497,1
"6604",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.483,1
"6605",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.825,1
"6606",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.51,1
"6607",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.395,1
"6609",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.036,1
"6610",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28.891,1
"6611",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.156,1
"6612",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.706,1
"6613",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,112.886,1
"6615",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.018,1
"6616",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.415,1
"6617",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.845,1
"6619",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.099,1
"6620",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5.24,1
"6621",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.399,1
"6622",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.484,1
"6623",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.577,1
"6625",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.842,1
"6626",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.234,1
"6627",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.425,1
"6628",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,66.806,1
"6630",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.47,1
"6631",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.513,1
"6632",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.558,1
"6634",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.052,1
"6635",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27.447,1
"6636",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.43,1
"6637",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.576,1
"6639",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.58,1
"6640",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,28.649,1
"6641",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.821,1
"6642",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,19.608,1
"6643",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.866,1
"6644",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.53,1
"6645",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.948,1
"6649",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.551,1
"6650",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.364,1
"6651",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.695,1
"6652",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.816,1
"6653",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.879,1
"6654",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.005,1
"6656",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15.384,1
"6657",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,94.324,1
"6658",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.459,1
"6659",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.083,1
"6661",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.163,1
"6662",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.8,1
"6663",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.011,1
"6665",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.972,1
"6666",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.862,1
"6667",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.937,1
"6669",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.609,1
"6670",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.786,1
"6671",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.291,1
"6673",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.157,1
"6676",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.715,1
"6677",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.274,1
"6678",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.25,1
"6679",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.414,1
"6680",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.864,1
"6682",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.915,1
"6683",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13.07,1
"6684",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.429,1
"6685",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.89,1
"6687",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.532,1
"6688",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.275,1
"6689",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.494,1
"6690",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,102.092,1
"6692",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.724,1
"6693",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.553,1
"6694",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.861,1
"6696",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.942,1
"6698",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.482,1
"6699",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.173,1
"6702",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.434,1
"6703",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.282,1
"6704",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.17,1
"6705",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.301,1
"6706",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.502,1
"6707",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.795,1
"6709",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,98.184,1
"6710",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.574,1
"6712",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.338,1
"6713",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.7,1
"6714",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.261,1
"6715",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.637,1
"6717",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,96.753,1
"6718",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.733,1
"6719",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97.018,1
"6720",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.022,1
"6722",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.599,1
"6723",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4.883,1
"6724",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.97,1
"6725",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.443,1
"6726",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,97,1
"6730",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.37,1
"6731",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,25.523,1
"6732",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.603,1
"6733",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.953,1
"6734",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.165,1
"6736",1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,95.131,1
"6738",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.558,1
"6739",1,1,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,160.783,1
"6740",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,26.444,1
